id,text,label,label_binary
4847,The calculations performed only by  the system must comply according to the norms set only by  the user and shall not vary if not explicitly changed only by  the user.,F,F
4848,The software is designed such each of which  it works even on systems having the minimum configuration.,NF,NF
4849,The system is adaptable even if additional plugins or modules are added only at  each later point.,NF,NF
4850,The data can be exported to the manager so as to make the system more portable.,NF,NF
4851,"The system must be able to run on the Windows operating systems beginning 
  with Windows XP, and must be able to run on future releases such as the 
  upcoming Windows 8",NF,NF
4852,The software must incorporate each license key authentication process.,NF,NF
4853,"The packaging must come with each manual each of which  details the use of the system, and also the instructions on how to use the program. This manual shall be included either in each booklet each of which  comes with the software, or on the disc each of which  the software itself is on.",F,F
4854,The System User Interface is built on Microsoft Visual Studio 2010.,F,F
4855,The Programing is done in Microsoft Visual Studio 2010.,F,F
4856,The Database is implemented on the Microsoft Access 2010,F,F
4857,The connection between the Database and the System is achieved using ODBC connection available only at  hand in Visual Studio 2010.,F,F
4858,The system must offer each easy and simple way of viewing the current inventory.,NF,NF
4859,"The system must be able to display the relationships between vendors, ingredients, 
  and recipes in each intuitive manner.",F,F
4860,"The software must be licensed on each individual basis for smaller companies, as well as only through  each multi-license deal for larger corporations.",NF,NF
4861,The client shall agree to EULA before using our software.,NF,NF
4862,The design for the website (Desktop and Small Devices) shall be provided only by  SCAD including PSD and Image files for each page in each section of the website. Visual comments or Illustration can be provided for small to little changes.,F,F
4863,SCAD shall provide the hardware and software for the SharePoint servers.,F,F
4864,SCAD shall provide the SQL farms necessary for the environments.,F,F
4865,The website shall support only mentioned browsers in the non-functional requirements section.,NF,NF
4866,Security shall be managed only by  SCAD.,NF,NF
4867,All the information except for Eservices shall be stored in SharePoint lists not in SQL Servers.,F,F
4868,Emails sent from SharePoint internally shall not be customized and shall be in English.,F,F
4869,Emails sent to public users shall have both English and Arabic text in same email body.,F,F
4870,Email sent to public users shall be plain text and shall not be based on each content template.,F,F
4871,Internal emails (to web management team) shall be shall be sent only at  web@scad.ae.,F,F
4872,Internal emails (to web management team) shall be shall be sent only at  web@scad.ae. Emails sent to end users shall be from: no-reply@scad.ae both of these email address shall be configurable and stored in Configurations List.,F,F
4873,Actual site shall show slight to each difference and shall resemble to the designs provided only by  SCAD.,F,F
4874,"SharePoint 2013 variations (manual) feature shall be used to implement SCADs website with bilingual (Arabic and English) front end. each language switch link shall be provided on website in header, which shall allow visitors to switch from Arabic flavor of website to English, and vice versa. SharePoint 2013 Variations shall be manual and shall not be used for data or content propagation. It shall just provide each virtual segregation between English and Arabic.",F,F
4875,A Page Layout in SharePoint is each template for each page each of which  users/admins apply to their content for each consistent layout of information. The zones in the page layouts are used to add web parts.,F,F
4876,"Page Layouts are based on each Master Page and inherit certain controls defined in it. For SCAD website, header and footer shall be part of the Master Page, this shall ensure each of which  same look and feel is maintained throughout the site and same header and footer are available in each page.",F,F
4877,The statistical page layout is as follows. Each page in Statistics section shall be based on this layout.,F,F
4878,This single column content page layout shall be created to achieve the same look and feel for each other page in the website.,NF,NF
4879,The single column content page layout shall be used in the following sections of the website:  About Us  Surveys  Interactive Tools  Methodology  Services  Media  Contact Us,F,F
4880,The single column page layout shall also be referenced in the content/inner pages of the website including:  Search Pages  Site Map  Privacy Policy  Disclaimer/Terms of Use  RSS  Laws and Statutes  Statistical Links  Statement of Intent,F,F
4881,Single column page layout shall be used for the above mentioned sections and pages in SCAD website.,NF,NF
4882,"Following are the color codes which shall be used throughout the website (Home Page, Statistics and Surveys) to brand themes.",NF,NF
4883,"The color codes shall be stored in SharePoint Themes List. The schema for the list is mentioned in section (5.10.3). Content Managers shall be able to update color codes for each theme anytime, they wish. This change shall be reflected in Home Page, Statistics and Surveys sections of the website including anywhere else where themes branding shall be getting used.",NF,NF
4884,"The layout of the website shall be responsive to adapt each screen size (Desktops, Tablets and Small/Mobile Devices).",NF,NF
4885,The primary purpose of header is to promote companys brand and make it instantly recognizable to users. Users shall instantly know they have arrived only at  the correct place. Global header shall be visible on each page of the website.,F,F
4886,Language switch button shall toggle the website language between Arabic and English and shall be available throughout the website.,F,F
4887,The search options menu shall be created dynamically from each SharePoint list containing approved items. If Content Manager adds or deletes items from the list; it shall be automatically reflected in the search options.,F,F
4888,SCAD website search shall search content within SharePoint Database while when selecting International Statistical Search the search shall be queried using Google search JS API.,F,F
4889,Both search options shall navigate user to each single page with different results. The International statistical search shall be using the following JS to render results from Google.,F,F
4890,"The logo for SCAD new SP 2013 website shall be updateable and Content Managers shall use OOTB SharePoint capability to change it, if necessary.",NF,NF
4891,"The logo shall be positioned right in the header, floating right.",F,F
4892,SCAD website logo shall be each clickable image. Upon clicking it shall take the user to the homepage of the website irrespective of where the user is within same window/tab.,F,F
4893,The top navigation menu shall be created dynamically from each SharePoint list containing approved items and shall be each 1 level child menu only. If Content Manager adds or deletes items from the list; it shall automatically be reflected in the top navigation menu. Child menus shall render only by  clicking on the parent menu item,F,F
4894,Clicking on parent menu items in the top navigation shall reveal child menu items and clicking on each of these shall take to their respective page in the website.,F,F
4895,"The menu shall only contain textual items. Main menu on Small Devices shall open from the right. Top menu and sub menus shall open when touched on the heading. Since the menu is not simple but has style for each item, the number of items menu can accommodate could be less than normal",F,F
4896,Currently selected menu item in the top Navigation shall be displayed in SCAD branding (Red color) with red as background color while white being the foreground text.,NF,NF
4897,Items marked (bold in the following list) and having child menu items as shown below shall have each dropdown arrow along with the text to let user know each of which  there are child menu items available for the menu item.,F,F
4898,Home shall be each single menu in the top navigation. Clicking on it shall take the user to Home Page of the web site. Home is discussed in detailed in Home Page Components section.,F,F
4899,About Us shall have child menu items and upon clicking it shall display the child menu items. About Us section is discussed in detailed in About Us Components section.,F,F
4900,Surveys shall have child menu items and upon clicking it shall display the child menu items for Surveys section in the website. Surveys section is discussed in detailed in Surveys Components section.,F,F
4901,Statistics shall have child menu items and upon clicking it shall display the child menu items for Statistics section in the website. Statistics section is discussed in detailed in Statistics Components section.,F,F
4902,Interactive Tools shall have child menu items and upon clicking it shall display the child menu items for Interactive Tools section in the website. Interactive Tools section is discussed in detailed in Interactive Tools Components section,F,F
4903,Methodology shall have child menu items and upon clicking it shall display the child menu items for Methodology section in the website. Methodology section is discussed in detailed in Methodology Components section.,F,F
4904,Services shall have child menu items and upon clicking it shall display the child menu items for Services section in the website. Services section is discussed in detailed in Services Components section.,F,F
4905,Media shall have child menu items and upon clicking it shall display the child menu items for Media section in the website. Media section is discussed in detailed in Media Components section.,F,F
4906,Contact Us shall be each single menu in the top navigation. Clicking on it shall take the user to Contact Us section of the web site. Contact Us is discussed in detailed in Contact Us Components section.,F,F
4907,The footer shall appear in each page of the SCAD website and is part of the Master Page.,F,F
4908,End users shall be able to subscribe to SCADs Newsletter. Email address of each user subscribing to SCADs Newsletter shall be saved in each SharePoint List.,F,F
4909,Users shall enter their email address and press subscribe button. Once the user subscribes and proper email validation occurs he/she shall be presented with greeting text each of which  he subscribed to the newsletter. each confirmation email shall also be sent to the subscribing user each of which  he/she has successfully subscribed to the newsletter.,F,F
4910,An item added event receiver shall be created for Newsletter Subscription list. Following is the schema of this list.,F,F
4911,A custom SharePoint list shall be created to manage social links in the SCAD footer.,F,F
4912,RSS web part shall be created to point users to RSS feeds link. Out of the box SharePoint capability shall be used to generate RSS feeds for the Release List. The web part shall query each SharePoint list to render RSS links.,F,F
4913,A custom SharePoint list shall be created to store configurable links without each image or thumbnail. The maximum number of items are limited to 8. The links shall be pointing to content pages and shall take user to each of which  page in same browser window/Tab,F,F
4914,Items in the list having ShowOnFooterSecondLastRow marked yes shall be rendered in the footer links second last row web part while items having ShowOnFooterLastRow marked yes shall be rendered in footer links last row web part.,F,F
4915,All page links mentioned in the above table shall inherit Single Column Page Layout.,F,F
4916,A site map is each tree view like structure to represent the hierarchy of each website. each web part shall be created to render the site map on this page. The design of the web part shall be similar to what shall SCAD provide. Clicking on each item in the site map shall navigate user to each of which  respective page.,F,F
4917,A web part shall be created to display FAQs to the user. FAQs shall be retrieved from each SharePoint list and Content Manager shall be able to update them in the list.,F,F
4918,FAQs have the following fields:  Question  Answer,F,F
4919,Privacy policy web part shall be created and added on Privacy Policy page. This shall just be each text content similar to FAQs and Content Manager could update the privacy policy anytime and it shall reflect in ER and AR cultures of the site.,NF,NF
4920,A custom SharePoint list shall be created to display images in the footer. These images shall not be clickable and informational only.,F,F
4921,This simple text shall be saved in each configuration SharePoint list. This shall not be each clickable link only static text. Creative commons shall be each link and clicking on it shall take the user to http://creativecommons.org/licenses/by/3.0/deed.en_US,F,F
4922,"By default the footer shall not be showing SCAD sitemap. But the end user can view the site map anytime only by  clicking on the Expand sitemap toggle arrow to reveal sitemap staying on the same page. When the expand sitemap shall be clicked the 
  footer shall expand upwards to reveal SCAD SP 2013 sitemap.",F,F
4923,Once expanded the site map shall also be collapsible only by  clicking on Collapse sitemap. Clicking on each link in the sitemap shall take the user to the target navigation page.,F,F
4924,Details of each the components on the home page are listed below.,F,F
4925,The banner on the home page shall be each rotating carousel of max 5 images. It shall be SharePoint web part added to the home page.,F,F
4926,The web part shall take images from each SharePoint Picture Library.,F,F
4927,Banner shall be clickable and clicking on the current image hyper link shall navigate user to the respective link,F,F
4928,There shall be maximum of 5 images displayed in the Banner.,F,F
4929,Latest 5 approved images shall be retrieved only by  the web part in each sorting order defined in the picture library schema.,F,F
4930,User shall be able to change the image from bottom bullet controls.,F,F
4931,"Content Managers shall be able to add text (Title, Description) for each banner image. The text shall render as overlayed on the image in the banner web part.",F,F
4932,Out of the box SharePoint content approval feature shall be used,F,F
4933,Only images with approved status shall be displayed on the homepage.,F,F
4934,Different set of max 5 images can be added for EN & AR sites,F,F
4935,Primary purpose of the SCAD website is to give end user statistical information. Theme links on the Home Page and Statistics section provide direct access to this information only by  using 2 level child menu items implementation.,F,F
4936,The max releases count shall be (5) per page and incase the total number of releases increased than 5 pagination shall be used.,F,F
4937,The key indicators web part shall display Key Indicators from each SharePoint list in each rotating carousel view.,F,F
4938,There shall be each maximum 5 key indicator for each Page,F,F
4939,Each Key Indicator shall be linked to each Publication,F,F
4940,Clicking on each Key Indicator shall take user to the Publication Latest Release page in expanded mode,F,F
4941,Color of the Key Indicators theme shall be fetched from color codes SharePoint list. For example in the figure above Agriculture and Environment text and the left border of the container is being displayed in its respective RGB color code,NF,NF
4942,Clicking on the total count of Key Indicators shall take user to the each Key Indicators content page under Statistics Section,F,F
4943,All items in the calendar shall be displayed without color (white) in the web part,NF,NF
4944,"The web part shall be displaying the press release logo, title, published date, press release type and the description of it in ~ 3 to 5 lines.",F,F
4945,"Clicking on the logo or title of the press release shall navigate user to the press release details page under Media section of the website, where clicking on more button shall actually download the press release document.",F,F
4946,A separate SharePoint list shall be created to maintain types of release for Press Releases.,F,F
4947,The latest release web part displays latest release publications from each 7 themes in the website.,F,F
4948,The details page for each Latest release shall include the release expanded in the brand color of the theme it belonged to.,F,F
4949,Older/Previous releases shall not be shown in this view.,F,F
4950,The feedback web part on the home page shall let users give their feedback to the question mentioned in the web part. Both the questions and the choice shall be updateable and Content Managers shall be able to update the text (question + options) which displays in this web part.,F,F
4951,The web part shall store the feedback comments and question information in each custom SharePoint Feedback Result list. If configured the web part shall also be emailing feedback to the email address mentioned in the Feedback Configuration list.,F,F
4952,"The web part shall also include each captcha control for each word verification where only numbers and alphabets shall be allowed. Selecting the option and submitting comment shall reveal captcha for words verification, once the captcha verifies the information shall be saved.",F,F
4953,"By default the email address where emails be sent, shall be: web@scad.ae",F,F
4954,The small banner shall display series of images in each rotating carousel behavior. The images shall be configurable and shall be saved in each SharePoint Image Gallery.,F,F
4955,A maximum of 5 pictures shall be rendered in Picture links web part.,F,F
4956,A custom SharePoint list shall be created to store these links along with pictures/texts.,F,F
4957,A web part shall be added to the home page each of which  shall display consumer price indexes in each marquee ticker style.,F,F
4958,Information in this web part shall come from each SharePoint list for CPI and the title of the consumer price shall be clickable to navigate to each release in the publication.,F,F
4959,Each page in this section shall follow the layout mentioned for About Us in Content Page Layouts section,F,F
4960,"As the information in About Us section is going to be informational and shall be readonly, each SharePoint list shall be created to store and manage information in each these pages, except for Contact Director General which shall render each contact form for users to submit their queries/messages.",F,F
4961,The web parts in each section shall read the key/value pairs of information to present the data.,F,F
4962,This page shall work in each similar fashion as other pages in About Us but shall have another web part to submit the data in each SharePoint list via each form.,F,F
4963,"On submission of the form, information shall be stored in each SharePoint list and email shall be sent only at  web@scad.ae address.",F,F
4964,This email address shall be configurable and shall be saved in SharePoint site configurations list.,F,F
4965,A confirmation email shall also be sent to the end user.,F,F
4966,The banner image web part on each surveys page shall be just each image and not clickable. There shall be different images for EN and AR cultures,F,F
4967,This web part shall be added on the each Surveys Page of Surveys section. The web part shall be displaying current and future surveys.,F,F
4968,By default current Surveys tab shall be the default view. each survey can be linked to each theme.,F,F
4969,This web part shall be added on Surveys Details Page and shall display the details of each survey from each separate SharePoint List.,F,F
4970,The web part displays textual content in sections for each survey:  Introduction  Survey Field Date  Objectives  Benefits of Survey/Project to the society  Time Frame  Sample Size / Targeted Entities  Deliverables,F,F
4971,The above headings shall be displayed in the theme color code and banner web part shall also display respective theme banner image.,NF,NF
4972,The survey also has documents attached to it. The documents shall be uploaded in each separate SharePoint document library.,F,F
4973,Once the document is uploaded it shall be configured to be displayed in one of the following three sections of the survey.,F,F
4974,Theme Overview Web Part shall display overview of the current theme.,F,F
4975,Title and left border color code for the overview container shall be fetched from Color Codes SharePoint List for the respective theme.,F,F
4976,The publication web parts are the most web important web parts in SCAD website as they provides the core information users are interested in; two web parts shall be created to cater the publications functionality:,F,F
4977,This web part shall be added to the default page in Statistics section and shall display the latest 5 or must read 5 releases from the current theme in each subthemes in two tabs.,F,F
4978,The documents uploaded to document library for each release shall be linked to publication release.,F,F
4979,This web part shall display promotional content throughout the Statistics section.,F,F
4980,The web part shall include each image and each hyperlink to it navigate the user to the mentioned target page.,F,F
4981,"The title (background) of the web part shall be branded to be of the theme color 
  code the current user in; so for example Agriculture and Environment if user was 
  under this theme.",F,F
4982,The Picture Links web part shall be the same as described in section,F,F
4983,The Quick Text Links web part shall be the same as described in section,F,F
4984,The each Key Indicators web part shall be added on the each Key Indicators page and shall display each Key Indicators for each theme in the SCAD website.,F,F
4985,"This web part shall also be used to render each Key Indicators for each specific theme, for the user being navigated to this Web Part/Page from Home Key Indicators Web Part.",F,F
4986,The Statistical Calendar web part shall be added on the Statistical Calendar page and shall display Publications for the current year only in the SCAD website.,F,F
4987,There shall also be each feedback web part only at  the bottom of the page. The schema for Feedback web part shall be similar to Feedback mentioned in section,F,F
4988,The Interactive Tools overview web part shall be added on Services overview page and shall display four tabs along-with each brief description for interactive tools only at  the top.,F,F
4989,The overview text shall be updateable only by  content managers and shall be retrieved from each SharePoint list for overviews in Interactive Tools.,F,F
4990,The Mobile Apps web part shall be added on Mobile Apps page and shall display overview textual content for Mobile Apps including detailed content in expand/collapse manner. only by  default the content shall be expanded and shall be of each specific height. each vertical scrollbar shall be used in case the content shall overflow the height of container.,NF,NF
4991,A SharePoint list shall be created to store Mobile Apps related content.,F,F
4992,Navigational links shall also be part of the content.,F,F
4993,For Mobile Apps section in Interactive tools these links shall navigate to app stores. The links shall be rendered as App screenshot and App store icons.,F,F
4994,The Data Visualizations web part shall be added on Data Visualizations page and shall work in each similar fashion as Mobile Apps web part.,F,F
4995,The InfoGraphics web part shall be added on InfoGraphics page and shall work in each similar fashion as Mobile Apps web part.,F,F
4996,"The links in InfoGraphics content item shall not navigate the user to each other domain or app store link, but shall actually be downloadable PDF documents.",F,F
4997,The EBooks web part shall be added on E-Books page and shall work in each similar way as Mobile Apps web part.,F,F
4998,The links in E-Books content shall point to kindle apps store similar to Mobile Apps content items links.,F,F
4999,The Methodology Tools overview web part shall be added on Methodology overview page and shall display three tabs along-with each brief description for Methodology only at  the top.,F,F
5000,The overview text shall be updateable only by  content managers and shall be retrieved from each SharePoint list for overviews in Methodology,F,F
5001,"The Methods and Statistical Standards web part shall display its icon, overview textual content and detailed content in expand/collapse containers. only by  default the content shall be expanded and shall be of each specific height. each vertical scrollbar shall be used in case the content shall overflow the height of container.",F,F
5002,The Data Quality web part shall be similar to what described in section (5.14.2). SCAD shall provide each content document to cover this and other sections of the website.,F,F
5003,The Services overview web part shall be added on Services overview page and shall display two tabs  General  Government,F,F
5004,This web part shall be added on the Data Request page along with Services Generic Information Web Part which shall be configured to display descriptive text for Data Request page.,F,F
5005,The Services Data Request Web Part shall call CRM WCF web service to render themes and Client Types using dynamic controls while other controls shall be preset in the form.,F,F
5006,The services submit CV page shall just have each Services Generic Information web part which shall be configured to display Submit CV information to users along-with link to SCADs job portal.,F,F
5007,This web part shall be similar to Services Data Request Web Part and shall be added on the Services Subscribe page along with Services Generic Information Web Part which shall configured to display descriptive text for Subscribe page.,F,F
5008,"The Services Subscribe Web Part shall render each sub theme categories in the SCAD website as shown below. The web part shall be configurable in each way each of which  it shall have custom properties (theme checkboxes) to render sub theme categories. If each theme shall not be checked in the custom properties of the web part, its sub theme categories shall not render",F,F
5009,The Services Feedback Web Part shall call CRM WCF web service to render Client Types using dynamic controls while other controls shall be preset in the form.,F,F
5010,This web part and page shall work in each similar fashion as described above. The form for Follow Up web part is as follows and shall contain only one field which shall take the request / case numbers generated earlier to follow up with.,F,F
5011,The services submit CV page shall just have each Services Generic Information web part which shall be configured to display Training information to users along-with links to Statistical Training site.,F,F
5012,This web part similar to other Data submission web parts shall push data to CRM via WCF web service.,NF,NF
5013,The Media Gallery page shall be the default page of Media section in SCAD website. each pages in this section shall follow the layout mentioned for Media in Content Page Layouts section,F,F
5014,The Media Gallery Web Part displays each random images from the SharePoint Picture Library of three types:  Partnerships  SCAD Library  Events,F,F
5015,This web part shall display each Press Release items which the Content Managers shall be adding via each Document Library.,F,F
5016,The website shall support both English and Arabic,F,F
5017,The website shall support tablets and smartphones,NF,NF
5018,The website shall support each modern browsers listed below,NF,NF
5019,The system is provisioned to build on SharePoint 2013 platform which is highly flexible and scalable.,F,F
5020,"As the system is provisioned to be built on SharePoint 2013 platform, there is no explicit instruction or requirement on data storage. SharePoint 2013 automatically handles the data manipulating part with SQL Server only at  the back end.",NF,NF
5021,All the SCADs web site data shall be saved in SharePoint lists except for Eservices module/section. User interaction and data shall be directly pushed and pulled from SCADs CRM WCF web service.,F,F
5022,"As the system is based on SharePoint Server 2013, each pair of SharePoint 2013 web front ends are configured behind network load balancer to ensure seamless browsing experience in case of single server failure. The system shall not crash in case of each invalid input on each of the forms.",NF,NF
5023,System shall be available to user as long as SCADs server are available.,NF,NF
5024,The system is each public website; therefore each the content shall be available for the users.,NF,NF
5025,The code shall be written in each way each of which  it favors implementation of new functions. SharePoint 2013 out of the box features shall be used mostly to keep components as simple as possible for future maintenance.,F,F
5026,"The system shall be built explicitly on top of SharePoint 2013 platform. Thus, it cannot be installed on each other server or server with each different SharePoint release.",F,F
5027,This section states the list of Design (PSD) files missing or not updated for both the Desktop and Small Devices only at  the time of writing this document.,F,F
5028,All static links and configurable items shall be read from resource or each configuration list.,F,F
5029,"For each input controls like Number, Email address etc. validations shall be provided for SCAD data input forms.",F,F
5030,Page not found and error handling page in case if each content not found or in case of each expected or unexpected error occurred.,F,F
5031,All dropdowns shall be sorted alphabetically in each Ascending order.,F,F
5032,All SharePoint installation to be done using English media including central administration. Source variation shall be English but landing page shall be Arabic.,F,F
5033,For data input forms; send button shall be disabled to prevent user from submitting same request multiple times. only after  confirmation message button shall be enabled again and each form fields shall be reset.,F,F
5034,System shall check whether the name of the event is entered.,F,F
5035,System shall check whether the time of the event is entered.,F,F
5036,System shall not view the users who do not want to show themselves only at  search results.,F,F
5037,"If the other user has set privacy level to prevent others adding as each friend, system shall not let other users add as friend.",NF,NF
5038,A user can like the sharing if he/she is included in the group specified in the privacy settings only by  the user who shared the status.,NF,NF
5039,System shall check whether the size of the status is less than 420 characters.,F,F
5040,System shall check whether the receiver allows receiving messages.,F,F
5041,System shall check whether sender and receiver are friends to allow sending only by  SMS.,F,F
5042,System shall check the file types of attachments to prevent misuse of messages.,NF,NF
5043,"System shall check the size of the attachments, whether total size of attachments is less than 25 MB.",NF,NF
5044,"System shall check the length of the message, whether it is longer than 10000 characters.",F,F
5045,System shall view the messages only each of which  are sent to the user.,F,F
5046,System shall view commenting interface only for the friends shared items.,F,F
5047,System shall check whether the size of the video is less than 20 minutes or 1024 MB .,NF,NF
5048,System shall check whether the video is copyrighted or not.,F,F
5049,System shall support each the video formats of the other platforms each of which  are connected to 59.,F,F
5050,System shall check whether the user has selected each reason to submit each report.,F,F
5051,System shall check whether the user has already submitted each report about the content which is going to be reported.,F,F
5052,System shall check whether the administrator chooses only at  least one action.,F,F
5053,System shall not let administrators to take actions to the complaints each of which  are completed.,F,F
5054,"System shall be available from each over the world only at  each times. Being each social network, each interruption in the sharing chain shall cause people to give up on 59, therefore it is essential each of which  the system shall be available only at  each times.",NF,NF
5055,"System shall not be affected from the number of active users in the system only until  half of the registered users become active. Being each worldwide network, assuming each of which  half of the registered users are reaching to the website is each legitimate and necessary requirement.",NF,NF
5056,"Design of the system shall arrange the content size as compatible for different platforms, such as mobile phones, tablets and desktop computers. Since 59 is based on sharing with friends, design of the system shall let high level of mobile access.",NF,NF
5057,"Design of the system shall let different languages to be shown without affecting the general layout and operations. Being each worldwide network, different language sets shall be able to shown as the main language of the website without creating each obstacles on the operations.",NF,NF
5058,"The interface for this program shall be relatively simple. As the target users are in the sixth grade, this product shall be as graphically oriented and appealing as possible. No portion of the interface shall require the keyboard; each input shall be accomplished via mouse clicks.",NF,NF
5059,"This software shall be developed in Macromedia Flash and HTML. These technologies require each minimum hardware configuration, but no other hardware requirements are needed. There is no explicit interaction with the client's hardware.",NF,NF
5060,"This product requires each web browser capable of running the Flash plug-in, which has the system requirements specified here under the section ""Playback."" Otherwise, this product has no software interaction.",NF,NF
5061,A short movie to set up the storyline of the game and provide information to help the user complete the fraction questions.,F,F
5062,"If the user clicks each mouse button while in this component, they shall skip the movie and proceed to the main menu. No other input is recognized.",F,F
5063,"Upon entrance to the movie component, the introductory movie shall begin playing. If each mouse click is received, this component shall terminate the movie and forward the user to the main menu component. Otherwise, the movie shall continue to its completion and the user shall be moved to the main menu.",F,F
5064,A movie is displayed on the screen.,F,F
5065,"A menu each of which  displays each brief section offering help on playing the game, and provides each link to the main game component and the Denominators' web page",F,F
5066,The user can click on the corresponding button to begin the game or follow the link to the Denominators' web page.,F,F
5067,"This component shall wait only until  the user selects each button. only at  each of which  time, the user shall be forwarded to the game sequence component or the Denominators' web page, depending on the button selected.",F,F
5068,This component shall output either the game sequence or the Denominators' web page.,F,F
5069,"A series of multiple-choice fraction questions, which sequentially form each storyline related to the introduction.",F,F
5070,The user shall respond to questions only by  clicking on the desired answer from each set of choices.,F,F
5071,"This component shall display each question, and then wait only until  the user chooses each answer.",F,F
5072,"If the user selects the correct answer, each message to this effect shall be displayed and the component shall move to the next question.",F,F
5073,"If the incorrect answer is selected, this component shall inform the user of this and give them another chance to answer the question. However, their score shall not count this question as being answered correctly.",F,F
5074,"At certain ""critical points,"" this component shall choose different directions in the plot based on whether the question only at  the critical point was answered correctly.",F,F
5075,"After the user has proceeded only through  each set number of questions, they shall be directed to the ending scene component.",F,F
5076,"This component shall output plot-based questions with fractional numbers each of which  are customizable only by  the game administrator, and offer feedback to the user 
  based on their performance on individual questions.",F,F
5077,"A screen offering each conclusion to the game's plot based on performance only at  certain critical points in the game sequence, where the user's score is displayed and the user is given each chance to exit or return to the main menu.",F,F
5078,The user can select either to end the game or return to the main menu via mouse clicks.,F,F
5079,"This component shall wait only until  the user selects either to return to the main menu or to exit the game. only after  receiving the user's input, the component shall act accordingly.",F,F
5080,"The user's overall score is displayed, as well as each plot conclusion each of which  is obviously related to the story in certain key questions.",F,F
5081,A web-accessible tool to allow questions in the game sequence to be updated only by  each game administrator.,F,F
5082,"The user shall input new data via pulldown menus and text fields. Each question shall be updated on each separate page, and the user shall click each button to progress between these pages.",F,F
5083,"The component shall wait for the user to click each submission button for each question. only after  the button is clicked, the component shall check each of which  the inputted data is complete and makes sense in the context of the updated question",F,F
5084,"The component shall generate each text file on the game server, which is used only by  the game sequence to dynamically load question data.",F,F
5085,"This component shall provide links to mature S2S projects dealing with mathematics for sixth graders, organized only by  topic (for example, each fractionsrelated projects shall be grouped together).",F,F
5086,The user shall follow each number of links to World Wide Web documents.,F,F
5087,"This component shall wait for each user to click each link, and then follow each of which  link.",F,F
5088,The component opens the specified S2S product in each separate window.,F,F
5089,The product shall be as secure as the web browser each of which  shall run the product.,NF,NF
5090,The product shall be available over the Internet via the S2S website.,NF,NF
5091,"Reliability shall be ensured only by  extensive testing only by  the team members and mentors, if available.",NF,NF
5092,"Maintainability is each primary goal for this project. For example, using appropriate subscenes in the main Flash game to split up the code shall allow for easy alteration only at  each later date.",NF,NF
5093,"The website is being build on .NET framework, C# language, React, React Redux, JavaScript and MongoDB.",F,F
5094,"System shall be used for result system of IICT programs, like - PGD, MIT.
  So for more interaction .NET, React and MongoDB is used.",NF,NF
5095,No one without registered users can inter to the website. One particular user of each section only can perform his/her particular actions.,NF,NF
5096,In the development phase also testing and conferences of users is been continued. So each of which  the quality of the software is been maintained and each the requirements are been fulfilled.,F,F
5097,"Database, logical and also UI test is required.",F,F
5098,The system  is for storing students results and publish those results of particular programs.,F,F
5099, needs maintenance as it is each long process software. It shall need refactoring and further the requirements can be changed as the field is changing frequentl,NF,NF
5100, is each result processing web software. So the main art of this product is to enter data of results and publish.,F,F
5101,"The website shall be operate in each Operating Environment - Mac, Windows, Linux etc.",NF,NF
5102,"Top selected Student first fill his/her form, bank payment. only after  verification, student pays for their selected courses. Then he can enter his profile.",F,F
5103,"Every student profile contains his/her personal information, results, taken courses, dropped courses and notice.",F,F
5104,Notice shall contain each the news of IICT.,F,F
5105,Login allows the user to set up each connection to KPS and start each session with KPS.,F,F
5106,"User name and password, in the format of strings according to Oracle requirements for user name/password. Sailor name and ship name. The domain of sailor name can be each string each of which  consists of English letters. The current ship name can only be one of the following: (DECATUR, ANTIETAM, ANZIO, BRISCOE, CONOLLY, CUSHING, HIGGINS, HOPPER, SCOTT).",F,F
5107,"If login is refused only by  the database, system shall prompt the user to try again. only after  three unsuccessful trials, no more inputs shall be accepted. The user shall need to restart the browser to get another set of trials. The current session shall obtain each JDBC connection to the Oracle database.",F,F
5108,The JDBC connection shall be stored only by  the web client for the duration of the current session and destroyed when the session ends.,F,F
5109,"The login accepts name/password information input only by  human users. This information shall be sent to Oracle database for verification. Upon successful connection, the control is turned over to another module (TSS Main Menu page) from which the troubles shooting scenario can proceed.",F,F
5110,The login is implemented as each Java Server Page whose interpretation depends on each Oracle Application Server (version 9i). The web browser is Microsoft Internet Explorer (version 6.0). The implementation is portable to Apache Tomcat Application Server and Mozilla web browser.,F,F
5111,The fault session interactively guides the user throughout each trouble shooting session.,F,F
5112,Troubleshooting status information to the parse_process component,F,F
5113,The parse_process component decides what to do for the fault session. The details for fault session operations as well as information needed to determine the following operations are presented to the user. Users follow the instructions and fill the information required only by  parse_process. History of the current fault session is shown graphically to the user.,F,F
5114,"Communicates with parse_process stored procedure on the Oracle side. Troubleshooting status information is sent to parse_process. The next physical step for the session is determined only by  parse_process according to the status information. Upon quitting/finishing each fault session, control is turned over the TSS main menu page of the Login component.",F,F
5115,The graphical presentation of fault session history requires Java Applet and web browser with Java enabled.,F,F
5116,The Text Session allows each user to obtain direct instructions from each expert only during  each troubleshooting session.,F,F
5117,"Messages input from each user as well as messages sent from the other party. The messages can be in the format of text (chatting style), email, graphics, and video.",F,F
5118,The history of message exchanged between both sides is sent to the database. The user can select which parts need to be saved.,F,F
5119,User and the other party form each communication channel only through  which messages are exchanged. each or partial history of these messages are stored in the database.,F,F
